order_details_id|order_id|order_date|order_time|item_id|item_name|category|price
3563|1580|1/27/23|4:27:31 PM|132|Eggplant Parmesan|Italian|16.95
3624|1608|1/27/23|8:10:32 PM|132|Eggplant Parmesan|Italian|16.95
3637|1613|1/27/23|9:05:59 PM|132|Eggplant Parmesan|Italian|16.95
3671|1631|1/28/23|12:20:11 PM|132|Eggplant Parmesan|Italian|16.95
3680|1636|1/28/23|1:07:52 PM|132|Eggplant Parmesan|Italian|16.95
3709|1645|1/28/23|3:16:01 PM|132|Eggplant Parmesan|Italian|16.95
3725|1652|1/28/23|4:56:19 PM|132|Eggplant Parmesan|Italian|16.95
3765|1670|1/29/23|11:52:11 AM|132|Eggplant Parmesan|Italian|16.95
3807|1686|1/29/23|1:37:50 PM|132|Eggplant Parmesan|Italian|16.95
3835|1704|1/29/23|6:15:40 PM|132|Eggplant Parmesan|Italian|16.95
3856|1715|1/29/23|7:36:45 PM|132|Eggplant Parmesan|Italian|16.95
3949|1758|1/30/23|5:38:25 PM|132|Eggplant Parmesan|Italian|16.95
4003|1787|1/30/23|9:25:54 PM|132|Eggplant Parmesan|Italian|16.95
4019|1793|1/31/23|11:44:04 AM|132|Eggplant Parmesan|Italian|16.95
4051|1802|1/31/23|2:55:20 PM|132|Eggplant Parmesan|Italian|16.95
4054|1803|1/31/23|3:12:38 PM|132|Eggplant Parmesan|Italian|16.95
4066|1808|1/31/23|4:07:49 PM|132|Eggplant Parmesan|Italian|16.95
4074|1812|1/31/23|5:13:55 PM|132|Eggplant Parmesan|Italian|16.95
4076|1813|1/31/23|5:21:03 PM|132|Eggplant Parmesan|Italian|16.95
4093|1819|1/31/23|6:06:26 PM|132|Eggplant Parmesan|Italian|16.95
4132|1836|1/31/23|8:46:18 PM|132|Eggplant Parmesan|Italian|16.95
4136|1837|1/31/23|8:56:35 PM|132|Eggplant Parmesan|Italian|16.95
4156|1845|1/31/23|10:43:07 PM|132|Eggplant Parmesan|Italian|16.95
4322|1922|2/1/23|8:09:20 PM|132|Eggplant Parmesan|Italian|16.95
4357|1940|2/2/23|12:30:48 PM|132|Eggplant Parmesan|Italian|16.95
4389|1956|2/2/23|2:36:07 PM|132|Eggplant Parmesan|Italian|16.95
4402|1957|2/2/23|2:50:01 PM|132|Eggplant Parmesan|Italian|16.95
4403|1957|2/2/23|2:50:01 PM|132|Eggplant Parmesan|Italian|16.95
4415|1964|2/2/23|4:09:42 PM|132|Eggplant Parmesan|Italian|16.95
4459|1984|2/2/23|7:50:13 PM|132|Eggplant Parmesan|Italian|16.95
4465|1986|2/2/23|8:07:17 PM|132|Eggplant Parmesan|Italian|16.95
4468|1987|2/2/23|8:09:54 PM|132|Eggplant Parmesan|Italian|16.95
4473|1989|2/2/23|9:15:17 PM|132|Eggplant Parmesan|Italian|16.95
4479|1993|2/2/23|10:07:29 PM|132|Eggplant Parmesan|Italian|16.95
4512|2000|2/3/23|12:14:27 PM|132|Eggplant Parmesan|Italian|16.95
4513|2000|2/3/23|12:14:27 PM|132|Eggplant Parmesan|Italian|16.95
4544|2011|2/3/23|1:01:28 PM|132|Eggplant Parmesan|Italian|16.95
4574|2025|2/3/23|4:11:01 PM|132|Eggplant Parmesan|Italian|16.95
4590|2033|2/3/23|5:13:15 PM|132|Eggplant Parmesan|Italian|16.95
4604|2042|2/3/23|6:01:43 PM|132|Eggplant Parmesan|Italian|16.95
4617|2049|2/3/23|7:00:24 PM|132|Eggplant Parmesan|Italian|16.95
4638|2056|2/3/23|9:05:04 PM|132|Eggplant Parmesan|Italian|16.95
4658|2065|2/4/23|12:27:21 PM|132|Eggplant Parmesan|Italian|16.95
4667|2070|2/4/23|1:00:47 PM|132|Eggplant Parmesan|Italian|16.95
4692|2075|2/4/23|2:03:04 PM|132|Eggplant Parmesan|Italian|16.95
4693|2075|2/4/23|2:03:04 PM|132|Eggplant Parmesan|Italian|16.95
4809|2126|2/5/23|1:31:29 PM|132|Eggplant Parmesan|Italian|16.95
4837|2138|2/5/23|3:08:13 PM|132|Eggplant Parmesan|Italian|16.95
4892|2166|2/5/23|8:41:36 PM|132|Eggplant Parmesan|Italian|16.95
4896|2169|2/5/23|9:23:02 PM|132|Eggplant Parmesan|Italian|16.95
4998|2209|2/6/23|5:11:37 PM|132|Eggplant Parmesan|Italian|16.95
5017|2219|2/6/23|6:41:54 PM|132|Eggplant Parmesan|Italian|16.95
5022|2221|2/6/23|6:47:16 PM|132|Eggplant Parmesan|Italian|16.95
5032|2227|2/6/23|7:43:48 PM|132|Eggplant Parmesan|Italian|16.95
5047|2234|2/6/23|9:17:17 PM|132|Eggplant Parmesan|Italian|16.95
5070|2244|2/7/23|12:24:36 PM|132|Eggplant Parmesan|Italian|16.95
5082|2252|2/7/23|2:32:17 PM|132|Eggplant Parmesan|Italian|16.95
5092|2254|2/7/23|3:00:58 PM|132|Eggplant Parmesan|Italian|16.95
5099|2256|2/7/23|3:22:04 PM|132|Eggplant Parmesan|Italian|16.95
5119|2265|2/7/23|5:05:42 PM|132|Eggplant Parmesan|Italian|16.95
5137|2274|2/7/23|6:35:51 PM|132|Eggplant Parmesan|Italian|16.95
5146|2278|2/7/23|7:02:51 PM|132|Eggplant Parmesan|Italian|16.95
5283|2340|2/8/23|6:59:56 PM|132|Eggplant Parmesan|Italian|16.95
5316|2354|2/8/23|10:36:28 PM|132|Eggplant Parmesan|Italian|16.95
5322|2359|2/9/23|12:16:09 PM|132|Eggplant Parmesan|Italian|16.95
5341|2364|2/9/23|12:52:36 PM|132|Eggplant Parmesan|Italian|16.95
5375|2375|2/9/23|3:14:42 PM|132|Eggplant Parmesan|Italian|16.95
5405|2387|2/9/23|5:38:39 PM|132|Eggplant Parmesan|Italian|16.95
5415|2393|2/9/23|6:06:54 PM|132|Eggplant Parmesan|Italian|16.95
5437|2401|2/9/23|7:33:50 PM|132|Eggplant Parmesan|Italian|16.95
5536|2449|2/10/23|5:51:44 PM|132|Eggplant Parmesan|Italian|16.95
5543|2452|2/10/23|6:09:01 PM|132|Eggplant Parmesan|Italian|16.95
5559|2458|2/10/23|8:09:17 PM|132|Eggplant Parmesan|Italian|16.95
5572|2467|2/10/23|9:35:04 PM|132|Eggplant Parmesan|Italian|16.95
5599|2479|2/11/23|12:35:27 PM|132|Eggplant Parmesan|Italian|16.95
5647|2503|2/11/23|5:08:24 PM|132|Eggplant Parmesan|Italian|16.95
5677|2515|2/11/23|6:46:12 PM|132|Eggplant Parmesan|Italian|16.95
5697|2523|2/11/23|7:30:16 PM|132|Eggplant Parmesan|Italian|16.95
5713|2529|2/11/23|8:06:11 PM|132|Eggplant Parmesan|Italian|16.95
5795|2568|2/12/23|3:53:33 PM|132|Eggplant Parmesan|Italian|16.95
5803|2571|2/12/23|3:58:47 PM|132|Eggplant Parmesan|Italian|16.95
5849|2593|2/12/23|10:02:05 PM|132|Eggplant Parmesan|Italian|16.95
5860|2599|2/13/23|11:52:09 AM|132|Eggplant Parmesan|Italian|16.95
5907|2616|2/13/23|1:59:40 PM|132|Eggplant Parmesan|Italian|16.95
5995|2655|2/13/23|9:34:36 PM|132|Eggplant Parmesan|Italian|16.95
6021|2670|2/14/23|1:13:51 PM|132|Eggplant Parmesan|Italian|16.95
6026|2674|2/14/23|2:15:01 PM|132|Eggplant Parmesan|Italian|16.95
6039|2675|2/14/23|2:41:49 PM|132|Eggplant Parmesan|Italian|16.95
6040|2675|2/14/23|2:41:49 PM|132|Eggplant Parmesan|Italian|16.95
6060|2689|2/14/23|5:48:59 PM|132|Eggplant Parmesan|Italian|16.95
6131|2715|2/14/23|9:31:51 PM|132|Eggplant Parmesan|Italian|16.95
6152|2724|2/15/23|11:48:59 AM|132|Eggplant Parmesan|Italian|16.95
6221|2753|2/15/23|5:34:35 PM|132|Eggplant Parmesan|Italian|16.95
6236|2760|2/15/23|6:50:04 PM|132|Eggplant Parmesan|Italian|16.95
6252|2767|2/15/23|7:45:33 PM|132|Eggplant Parmesan|Italian|16.95
6271|2774|2/15/23|9:02:44 PM|132|Eggplant Parmesan|Italian|16.95
6275|2776|2/15/23|9:44:18 PM|132|Eggplant Parmesan|Italian|16.95
6290|2781|2/16/23|11:47:04 AM|132|Eggplant Parmesan|Italian|16.95
6296|2784|2/16/23|12:16:21 PM|132|Eggplant Parmesan|Italian|16.95
6317|2792|2/16/23|12:56:07 PM|132|Eggplant Parmesan|Italian|16.95
6328|2797|2/16/23|2:19:46 PM|132|Eggplant Parmesan|Italian|16.95
6417|2841|2/17/23|1:25:44 PM|132|Eggplant Parmesan|Italian|16.95
6433|2847|2/17/23|2:00:42 PM|132|Eggplant Parmesan|Italian|16.95
6449|2851|2/17/23|2:23:26 PM|132|Eggplant Parmesan|Italian|16.95
6456|2854|2/17/23|3:24:37 PM|132|Eggplant Parmesan|Italian|16.95
6492|2875|2/17/23|7:26:46 PM|132|Eggplant Parmesan|Italian|16.95
6549|2895|2/18/23|12:06:59 PM|132|Eggplant Parmesan|Italian|16.95
6563|2902|2/18/23|1:04:25 PM|132|Eggplant Parmesan|Italian|16.95
6575|2907|2/18/23|1:51:14 PM|132|Eggplant Parmesan|Italian|16.95
6612|2923|2/18/23|5:49:17 PM|132|Eggplant Parmesan|Italian|16.95
6621|2926|2/18/23|6:06:26 PM|132|Eggplant Parmesan|Italian|16.95
6689|2951|2/19/23|11:39:10 AM|132|Eggplant Parmesan|Italian|16.95
6720|2961|2/19/23|1:13:54 PM|132|Eggplant Parmesan|Italian|16.95
6755|2980|2/19/23|4:48:44 PM|132|Eggplant Parmesan|Italian|16.95
6762|2985|2/19/23|5:36:55 PM|132|Eggplant Parmesan|Italian|16.95
6781|2995|2/19/23|6:59:05 PM|132|Eggplant Parmesan|Italian|16.95
6845|3022|2/20/23|1:24:12 PM|132|Eggplant Parmesan|Italian|16.95
6903|3046|2/20/23|5:35:34 PM|132|Eggplant Parmesan|Italian|16.95
6907|3047|2/20/23|5:42:09 PM|132|Eggplant Parmesan|Italian|16.95
6917|3052|2/20/23|5:57:21 PM|132|Eggplant Parmesan|Italian|16.95
6921|3053|2/20/23|5:58:01 PM|132|Eggplant Parmesan|Italian|16.95
6941|3063|2/20/23|8:03:43 PM|132|Eggplant Parmesan|Italian|16.95
7052|3109|2/21/23|5:30:27 PM|132|Eggplant Parmesan|Italian|16.95
7059|3112|2/21/23|6:12:32 PM|132|Eggplant Parmesan|Italian|16.95
7063|3115|2/21/23|6:15:34 PM|132|Eggplant Parmesan|Italian|16.95
7082|3125|2/21/23|8:12:37 PM|132|Eggplant Parmesan|Italian|16.95
7086|3127|2/21/23|8:40:10 PM|132|Eggplant Parmesan|Italian|16.95
7149|3151|2/22/23|4:34:34 PM|132|Eggplant Parmesan|Italian|16.95
7155|3153|2/22/23|5:00:52 PM|132|Eggplant Parmesan|Italian|16.95
7164|3159|2/22/23|7:38:44 PM|132|Eggplant Parmesan|Italian|16.95
7212|3181|2/23/23|12:51:43 PM|132|Eggplant Parmesan|Italian|16.95
7218|3185|2/23/23|1:22:07 PM|132|Eggplant Parmesan|Italian|16.95
7244|3190|2/23/23|2:24:16 PM|132|Eggplant Parmesan|Italian|16.95
7246|3191|2/23/23|3:11:01 PM|132|Eggplant Parmesan|Italian|16.95
7257|3198|2/23/23|4:40:05 PM|132|Eggplant Parmesan|Italian|16.95
7265|3201|2/23/23|5:21:33 PM|132|Eggplant Parmesan|Italian|16.95
7271|3203|2/23/23|5:23:12 PM|132|Eggplant Parmesan|Italian|16.95
7314|3223|2/23/23|10:05:27 PM|132|Eggplant Parmesan|Italian|16.95
7366|3245|2/24/23|2:08:37 PM|132|Eggplant Parmesan|Italian|16.95
7387|3255|2/24/23|4:41:21 PM|132|Eggplant Parmesan|Italian|16.95
7399|3260|2/24/23|5:41:19 PM|132|Eggplant Parmesan|Italian|16.95
7455|3286|2/25/23|11:50:16 AM|132|Eggplant Parmesan|Italian|16.95
7465|3289|2/25/23|12:22:27 PM|132|Eggplant Parmesan|Italian|16.95
7485|3294|2/25/23|12:43:23 PM|132|Eggplant Parmesan|Italian|16.95
7522|3311|2/25/23|3:44:27 PM|132|Eggplant Parmesan|Italian|16.95
7531|3316|2/25/23|4:38:42 PM|132|Eggplant Parmesan|Italian|16.95
7559|3329|2/25/23|6:49:43 PM|132|Eggplant Parmesan|Italian|16.95
7648|3366|2/26/23|2:18:48 PM|132|Eggplant Parmesan|Italian|16.95
7678|3381|2/26/23|5:22:05 PM|132|Eggplant Parmesan|Italian|16.95
7710|3394|2/26/23|7:03:13 PM|132|Eggplant Parmesan|Italian|16.95
7789|3424|2/27/23|2:14:57 PM|132|Eggplant Parmesan|Italian|16.95
7801|3430|2/27/23|4:25:27 PM|132|Eggplant Parmesan|Italian|16.95
7809|3433|2/27/23|4:37:35 PM|132|Eggplant Parmesan|Italian|16.95
7838|3446|2/27/23|6:09:37 PM|132|Eggplant Parmesan|Italian|16.95
7890|3467|2/27/23|9:22:02 PM|132|Eggplant Parmesan|Italian|16.95
7910|3473|2/28/23|11:49:43 AM|132|Eggplant Parmesan|Italian|16.95
7962|3498|2/28/23|5:19:47 PM|132|Eggplant Parmesan|Italian|16.95
7975|3502|2/28/23|6:02:19 PM|132|Eggplant Parmesan|Italian|16.95
8014|3516|2/28/23|8:05:17 PM|132|Eggplant Parmesan|Italian|16.95
8022|3520|2/28/23|8:47:42 PM|132|Eggplant Parmesan|Italian|16.95
8032|3524|2/28/23|9:14:22 PM|132|Eggplant Parmesan|Italian|16.95
8048|3530|2/28/23|11:05:17 PM|132|Eggplant Parmesan|Italian|16.95
8053|3533|3/1/23|12:08:01 PM|132|Eggplant Parmesan|Italian|16.95
8057|3535|3/1/23|12:47:14 PM|132|Eggplant Parmesan|Italian|16.95
8066|3538|3/1/23|1:25:47 PM|132|Eggplant Parmesan|Italian|16.95
8073|3541|3/1/23|2:39:01 PM|132|Eggplant Parmesan|Italian|16.95
8083|3546|3/1/23|3:20:14 PM|132|Eggplant Parmesan|Italian|16.95
8140|3575|3/1/23|9:10:58 PM|132|Eggplant Parmesan|Italian|16.95
8181|3589|3/2/23|12:46:49 PM|132|Eggplant Parmesan|Italian|16.95
8182|3589|3/2/23|12:46:49 PM|132|Eggplant Parmesan|Italian|16.95
8234|3616|3/2/23|5:19:07 PM|132|Eggplant Parmesan|Italian|16.95
8237|3617|3/2/23|5:31:32 PM|132|Eggplant Parmesan|Italian|16.95
8267|3629|3/2/23|7:09:34 PM|132|Eggplant Parmesan|Italian|16.95
8347|3659|3/3/23|2:03:25 PM|132|Eggplant Parmesan|Italian|16.95
8348|3659|3/3/23|2:03:25 PM|132|Eggplant Parmesan|Italian|16.95
8378|3670|3/3/23|5:27:05 PM|132|Eggplant Parmesan|Italian|16.95
8397|3679|3/3/23|6:45:59 PM|132|Eggplant Parmesan|Italian|16.95
8486|3715|3/4/23|2:51:20 PM|132|Eggplant Parmesan|Italian|16.95
8522|3732|3/4/23|6:13:25 PM|132|Eggplant Parmesan|Italian|16.95
8526|3733|3/4/23|6:19:59 PM|132|Eggplant Parmesan|Italian|16.95
8591|3765|3/5/23|1:21:27 PM|132|Eggplant Parmesan|Italian|16.95
8597|3769|3/5/23|1:28:39 PM|132|Eggplant Parmesan|Italian|16.95
8614|3774|3/5/23|1:47:15 PM|132|Eggplant Parmesan|Italian|16.95
8659|3793|3/5/23|5:04:01 PM|132|Eggplant Parmesan|Italian|16.95
8674|3799|3/5/23|5:25:14 PM|132|Eggplant Parmesan|Italian|16.95
8696|3809|3/5/23|6:52:11 PM|132|Eggplant Parmesan|Italian|16.95
8702|3813|3/5/23|9:01:23 PM|132|Eggplant Parmesan|Italian|16.95
8703|3814|3/6/23|11:31:55 AM|132|Eggplant Parmesan|Italian|16.95
8741|3828|3/6/23|12:48:55 PM|132|Eggplant Parmesan|Italian|16.95
8758|3840|3/6/23|3:18:05 PM|132|Eggplant Parmesan|Italian|16.95
8764|3843|3/6/23|3:46:23 PM|132|Eggplant Parmesan|Italian|16.95
8775|3850|3/6/23|5:12:49 PM|132|Eggplant Parmesan|Italian|16.95
8801|3860|3/6/23|6:59:18 PM|132|Eggplant Parmesan|Italian|16.95
8829|3870|3/6/23|8:34:43 PM|132|Eggplant Parmesan|Italian|16.95
8879|3891|3/7/23|2:42:35 PM|132|Eggplant Parmesan|Italian|16.95
8884|3893|3/7/23|3:06:30 PM|132|Eggplant Parmesan|Italian|16.95
8890|3895|3/7/23|4:08:09 PM|132|Eggplant Parmesan|Italian|16.95
8998|3940|3/8/23|12:29:28 PM|132|Eggplant Parmesan|Italian|16.95
8999|3940|3/8/23|12:29:28 PM|132|Eggplant Parmesan|Italian|16.95
9000|3940|3/8/23|12:29:28 PM|132|Eggplant Parmesan|Italian|16.95
9054|3970|3/8/23|5:07:58 PM|132|Eggplant Parmesan|Italian|16.95
9194|4027|3/9/23|4:50:50 PM|132|Eggplant Parmesan|Italian|16.95
9197|4029|3/9/23|5:08:55 PM|132|Eggplant Parmesan|Italian|16.95
9282|4064|3/10/23|12:39:50 PM|132|Eggplant Parmesan|Italian|16.95
9300|4073|3/10/23|1:25:22 PM|132|Eggplant Parmesan|Italian|16.95
9313|4077|3/10/23|1:55:11 PM|132|Eggplant Parmesan|Italian|16.95
9317|4078|3/10/23|2:06:41 PM|132|Eggplant Parmesan|Italian|16.95
9373|4105|3/10/23|7:30:41 PM|132|Eggplant Parmesan|Italian|16.95
9397|4115|3/11/23|12:01:41 PM|132|Eggplant Parmesan|Italian|16.95
9410|4122|3/11/23|12:44:34 PM|132|Eggplant Parmesan|Italian|16.95
9440|4131|3/11/23|1:45:13 PM|132|Eggplant Parmesan|Italian|16.95
9454|4136|3/11/23|2:33:24 PM|132|Eggplant Parmesan|Italian|16.95
9495|4159|3/11/23|5:37:24 PM|132|Eggplant Parmesan|Italian|16.95
9515|4167|3/11/23|6:46:52 PM|132|Eggplant Parmesan|Italian|16.95
9522|4171|3/11/23|9:35:22 PM|132|Eggplant Parmesan|Italian|16.95
9583|4198|3/12/23|3:38:35 PM|132|Eggplant Parmesan|Italian|16.95
9601|4206|3/12/23|4:28:16 PM|132|Eggplant Parmesan|Italian|16.95
9610|4209|3/12/23|5:06:27 PM|132|Eggplant Parmesan|Italian|16.95
9632|4220|3/12/23|6:55:05 PM|132|Eggplant Parmesan|Italian|16.95
9635|4223|3/12/23|7:39:15 PM|132|Eggplant Parmesan|Italian|16.95
9683|4240|3/13/23|1:06:51 PM|132|Eggplant Parmesan|Italian|16.95
9714|4254|3/13/23|4:59:32 PM|132|Eggplant Parmesan|Italian|16.95
9729|4261|3/13/23|5:39:14 PM|132|Eggplant Parmesan|Italian|16.95
9772|4279|3/13/23|7:35:26 PM|132|Eggplant Parmesan|Italian|16.95
9840|4305|3/14/23|1:09:20 PM|132|Eggplant Parmesan|Italian|16.95
9859|4314|3/14/23|2:37:47 PM|132|Eggplant Parmesan|Italian|16.95
9860|4314|3/14/23|2:37:47 PM|132|Eggplant Parmesan|Italian|16.95
9861|4314|3/14/23|2:37:47 PM|132|Eggplant Parmesan|Italian|16.95
9924|4348|3/14/23|8:37:13 PM|132|Eggplant Parmesan|Italian|16.95
9953|4359|3/15/23|12:42:51 PM|132|Eggplant Parmesan|Italian|16.95
9976|4365|3/15/23|1:55:25 PM|132|Eggplant Parmesan|Italian|16.95
10038|4392|3/15/23|6:44:40 PM|132|Eggplant Parmesan|Italian|16.95
10056|4400|3/15/23|8:49:02 PM|132|Eggplant Parmesan|Italian|16.95
10070|4407|3/16/23|12:10:54 PM|132|Eggplant Parmesan|Italian|16.95
10085|4416|3/16/23|12:33:50 PM|132|Eggplant Parmesan|Italian|16.95
10128|4434|3/16/23|4:01:07 PM|132|Eggplant Parmesan|Italian|16.95
10154|4445|3/16/23|5:33:20 PM|132|Eggplant Parmesan|Italian|16.95
10159|4447|3/16/23|5:46:16 PM|132|Eggplant Parmesan|Italian|16.95
10199|4468|3/16/23|9:13:23 PM|132|Eggplant Parmesan|Italian|16.95
10202|4469|3/16/23|10:47:49 PM|132|Eggplant Parmesan|Italian|16.95
10249|4482|3/17/23|1:57:38 PM|132|Eggplant Parmesan|Italian|16.95
10274|4494|3/17/23|4:07:40 PM|132|Eggplant Parmesan|Italian|16.95
10305|4507|3/17/23|5:25:02 PM|132|Eggplant Parmesan|Italian|16.95
10336|4521|3/17/23|7:18:43 PM|132|Eggplant Parmesan|Italian|16.95
10394|4548|3/18/23|12:29:44 PM|132|Eggplant Parmesan|Italian|16.95
10424|4563|3/18/23|2:03:10 PM|132|Eggplant Parmesan|Italian|16.95
10427|4565|3/18/23|2:22:15 PM|132|Eggplant Parmesan|Italian|16.95
10446|4575|3/18/23|5:27:18 PM|132|Eggplant Parmesan|Italian|16.95
10483|4593|3/18/23|8:08:10 PM|132|Eggplant Parmesan|Italian|16.95
10539|4619|3/19/23|1:21:51 PM|132|Eggplant Parmesan|Italian|16.95
10546|4622|3/19/23|2:31:45 PM|132|Eggplant Parmesan|Italian|16.95
10669|4668|3/20/23|12:53:37 PM|132|Eggplant Parmesan|Italian|16.95
10681|4672|3/20/23|1:09:27 PM|132|Eggplant Parmesan|Italian|16.95
10713|4692|3/20/23|5:35:37 PM|132|Eggplant Parmesan|Italian|16.95
10727|4698|3/20/23|6:29:47 PM|132|Eggplant Parmesan|Italian|16.95
10734|4702|3/20/23|6:54:47 PM|132|Eggplant Parmesan|Italian|16.95
10746|4707|3/20/23|7:27:09 PM|132|Eggplant Parmesan|Italian|16.95
10822|4735|3/21/23|1:20:32 PM|132|Eggplant Parmesan|Italian|16.95
10855|4751|3/21/23|3:21:55 PM|132|Eggplant Parmesan|Italian|16.95
10864|4756|3/21/23|4:51:43 PM|132|Eggplant Parmesan|Italian|16.95
10910|4775|3/21/23|8:15:09 PM|132|Eggplant Parmesan|Italian|16.95
10926|4784|3/22/23|12:23:54 PM|132|Eggplant Parmesan|Italian|16.95
10947|4794|3/22/23|3:54:26 PM|132|Eggplant Parmesan|Italian|16.95
10959|4800|3/22/23|4:49:55 PM|132|Eggplant Parmesan|Italian|16.95
10969|4805|3/22/23|6:10:30 PM|132|Eggplant Parmesan|Italian|16.95
11102|4865|3/23/23|6:58:05 PM|132|Eggplant Parmesan|Italian|16.95
11105|4867|3/23/23|7:21:09 PM|132|Eggplant Parmesan|Italian|16.95
11142|4887|3/24/23|12:04:00 PM|132|Eggplant Parmesan|Italian|16.95
11198|4912|3/24/23|4:58:45 PM|132|Eggplant Parmesan|Italian|16.95
11224|4927|3/24/23|7:38:31 PM|132|Eggplant Parmesan|Italian|16.95
11257|4940|3/24/23|10:20:25 PM|132|Eggplant Parmesan|Italian|16.95
11310|4968|3/25/23|5:07:45 PM|132|Eggplant Parmesan|Italian|16.95
11320|4971|3/25/23|5:37:50 PM|132|Eggplant Parmesan|Italian|16.95
11321|4971|3/25/23|5:37:50 PM|132|Eggplant Parmesan|Italian|16.95
11389|5006|3/26/23|12:24:39 PM|132|Eggplant Parmesan|Italian|16.95
11527|5066|3/27/23|12:20:59 PM|132|Eggplant Parmesan|Italian|16.95
11559|5080|3/27/23|1:43:35 PM|132|Eggplant Parmesan|Italian|16.95
11565|5085|3/27/23|2:57:13 PM|132|Eggplant Parmesan|Italian|16.95
11620|5108|3/27/23|6:16:47 PM|132|Eggplant Parmesan|Italian|16.95
11624|5109|3/27/23|6:19:24 PM|132|Eggplant Parmesan|Italian|16.95
11627|5110|3/27/23|6:26:20 PM|132|Eggplant Parmesan|Italian|16.95
11638|5116|3/27/23|7:30:46 PM|132|Eggplant Parmesan|Italian|16.95
11698|5140|3/28/23|12:45:45 PM|132|Eggplant Parmesan|Italian|16.95
11708|5145|3/28/23|2:15:53 PM|132|Eggplant Parmesan|Italian|16.95
11763|5169|3/28/23|6:04:45 PM|132|Eggplant Parmesan|Italian|16.95
11780|5178|3/28/23|7:37:09 PM|132|Eggplant Parmesan|Italian|16.95
11804|5188|3/28/23|8:43:58 PM|132|Eggplant Parmesan|Italian|16.95
11819|5196|3/29/23|12:03:04 PM|132|Eggplant Parmesan|Italian|16.95
11851|5202|3/29/23|1:00:19 PM|132|Eggplant Parmesan|Italian|16.95
11858|5205|3/29/23|1:54:15 PM|132|Eggplant Parmesan|Italian|16.95
11888|5218|3/29/23|4:17:59 PM|132|Eggplant Parmesan|Italian|16.95
11908|5226|3/29/23|5:43:56 PM|132|Eggplant Parmesan|Italian|16.95
11957|5251|3/30/23|11:52:18 AM|132|Eggplant Parmesan|Italian|16.95
11992|5266|3/30/23|1:53:43 PM|132|Eggplant Parmesan|Italian|16.95
12042|5290|3/30/23|6:18:27 PM|132|Eggplant Parmesan|Italian|16.95
12120|5322|3/31/23|1:35:58 PM|132|Eggplant Parmesan|Italian|16.95
12126|5326|3/31/23|1:50:17 PM|132|Eggplant Parmesan|Italian|16.95
12149|5334|3/31/23|3:29:36 PM|132|Eggplant Parmesan|Italian|16.95
12169|5344|3/31/23|5:22:40 PM|132|Eggplant Parmesan|Italian|16.95
12194|5355|3/31/23|6:51:00 PM|132|Eggplant Parmesan|Italian|16.95
25|10|1/1/23|1:00:15 PM|105|Mac & Cheese|American|7.0
61|22|1/1/23|2:16:26 PM|105|Mac & Cheese|American|7.0
62|23|1/1/23|2:19:03 PM|105|Mac & Cheese|American|7.0
98|40|1/1/23|5:14:36 PM|105|Mac & Cheese|American|7.0
115|47|1/1/23|6:26:34 PM|105|Mac & Cheese|American|7.0
136|56|1/1/23|7:07:00 PM|105|Mac & Cheese|American|7.0
157|67|1/1/23|10:03:40 PM|105|Mac & Cheese|American|7.0
196|83|1/2/23|12:53:27 PM|105|Mac & Cheese|American|7.0
226|94|1/2/23|4:17:16 PM|105|Mac & Cheese|American|7.0
273|113|1/2/23|6:50:21 PM|105|Mac & Cheese|American|7.0
291|121|1/2/23|7:38:48 PM|105|Mac & Cheese|American|7.0
307|130|1/2/23|9:14:55 PM|105|Mac & Cheese|American|7.0
317|134|1/2/23|10:13:24 PM|105|Mac & Cheese|American|7.0
349|144|1/3/23|1:44:28 PM|105|Mac & Cheese|American|7.0
350|144|1/3/23|1:44:28 PM|105|Mac & Cheese|American|7.0
362|151|1/3/23|3:09:34 PM|105|Mac & Cheese|American|7.0
437|186|1/3/23|7:36:00 PM|105|Mac & Cheese|American|7.0
454|192|1/3/23|8:30:08 PM|105|Mac & Cheese|American|7.0
529|225|1/4/23|4:41:48 PM|105|Mac & Cheese|American|7.0
608|270|1/5/23|2:09:02 PM|105|Mac & Cheese|American|7.0
619|271|1/5/23|2:22:19 PM|105|Mac & Cheese|American|7.0
633|278|1/5/23|3:49:21 PM|105|Mac & Cheese|American|7.0
674|297|1/5/23|7:02:18 PM|105|Mac & Cheese|American|7.0
766|332|1/6/23|2:12:01 PM|105|Mac & Cheese|American|7.0
771|334|1/6/23|2:24:18 PM|105|Mac & Cheese|American|7.0
785|342|1/6/23|3:44:12 PM|105|Mac & Cheese|American|7.0
818|357|1/6/23|6:27:58 PM|105|Mac & Cheese|American|7.0
862|381|1/7/23|12:33:06 PM|105|Mac & Cheese|American|7.0
943|411|1/7/23|5:58:09 PM|105|Mac & Cheese|American|7.0
1029|443|1/8/23|12:34:20 PM|105|Mac & Cheese|American|7.0
1047|451|1/8/23|1:19:06 PM|105|Mac & Cheese|American|7.0
1088|473|1/8/23|4:41:27 PM|105|Mac & Cheese|American|7.0
1135|494|1/8/23|7:38:40 PM|105|Mac & Cheese|American|7.0
1149|501|1/8/23|9:51:31 PM|105|Mac & Cheese|American|7.0
1202|527|1/9/23|3:23:37 PM|105|Mac & Cheese|American|7.0
1216|534|1/9/23|4:43:32 PM|105|Mac & Cheese|American|7.0
1291|570|1/10/23|1:13:59 PM|105|Mac & Cheese|American|7.0
